"F. SF - Socialistisk Folkeparti","Lemvig",1133
"F. SF - Socialistisk Folkeparti","Ringkøbing-Skjern",2961
"F. SF - Socialistisk Folkeparti","Skive",1758
"F. SF - Socialistisk Folkeparti","Struer",663
"F. SF - Socialistisk Folkeparti","Viborg",2709
"F. SF - Socialistisk Folkeparti","Brønderslev",514
"F. SF - Socialistisk Folkeparti","Frederikshavn",1275
"F. SF - Socialistisk Folkeparti","Hjørring",1362
"F. SF - Socialistisk Folkeparti","Jammerbugt",622
"F. SF - Socialistisk Folkeparti","Læsø",0
"F. SF - Socialistisk Folkeparti","Mariagerfjord",686
"F. SF - Socialistisk Folkeparti","Morsø",247
"F. SF - Socialistisk Folkeparti","Rebild",1002
"F. SF - Socialistisk Folkeparti","Thisted",761
"F. SF - Socialistisk Folkeparti","Vesthimmerlands",2288
"F. SF - Socialistisk Folkeparti","Aalborg",6353
"G. Veganerpartiet","København",1839
"G. Veganerpartiet","Frederiksberg",201
"G. Veganerpartiet","Dragør",0
"G. Veganerpartiet","Tårnby",0
"G. Veganerpartiet","Albertslund",40
"G. Veganerpartiet","Ballerup",212
"G. Veganerpartiet","Brøndby",0
"G. Veganerpartiet","Gentofte",0
"G. Veganerpartiet","Gladsaxe",0
"G. Veganerpartiet","Glostrup",0
"G. Veganerpartiet","Herlev",0
"G. Veganerpartiet","Hvidovre",73
"G. Veganerpartiet","Høje-Taastrup",0
"G. Veganerpartiet","Ishøj",0
"G. Veganerpartiet","Lyngby-Taarbæk",105
"G. Veganerpartiet","Rødovre",0
"G. Veganerpartiet","Vallensbæk",0
"G. Veganerpartiet","Allerød",0
"G. Veganerpartiet","Egedal",0
"G. Veganerpartiet","Fredensborg",0
"G. Veganerpartiet","Frederikssund",0
"G. Veganerpartiet","Furesø",0
"G. Veganerpartiet","Gribskov",0
"G. Veganerpartiet","Halsnæs",0
"G. Veganerpartiet","Helsingør",0
"G. Veganerpartiet","Hillerød",0
"G. Veganerpartiet","Hørsholm",0
"G. Veganerpartiet","Rudersdal",0
"G. Veganerpartiet","Bornholm",130
"G. Veganerpartiet","Christiansø",0
"G. Veganerpartiet","Greve",47
"G. Veganerpartiet","Køge",0
"G. Veganerpartiet","Lejre",0
"G. Veganerpartiet","Roskilde",204
"G. Veganerpartiet","Solrød",0
"G. Veganerpartiet","Faxe",0
"G. Veganerpartiet","Guldborgsund",0
"G. Veganerpartiet","Holbæk",0
"G. Veganerpartiet","Kalundborg",0
"G. Veganerpartiet","Lolland",0
"G. Veganerpartiet","Næstved",120
"G. Veganerpartiet","Odsherred",113
"G. Veganerpartiet","Ringsted",0
"G. Veganerpartiet","Slagelse",235
"G. Veganerpartiet","Sorø",0
"G. Veganerpartiet","Stevns",0
"G. Veganerpartiet","Vordingborg",0
"G. Veganerpartiet","Assens",0
"G. Veganerpartiet","Faaborg-Midtfyn",0
"G. Veganerpartiet","Kerteminde",0
"G. Veganerpartiet","Langeland",0
"G. Veganerpartiet","Middelfart",0
"G. Veganerpartiet","Nordfyns",0
"G. Veganerpartiet","Nyborg",0
"G. Veganerpartiet","Odense",483
"G. Veganerpartiet","Svendborg",0
"G. Veganerpartiet","Ærø",0
"G. Veganerpartiet","Billund",0
"G. Veganerpartiet","Esbjerg",0
"G. Veganerpartiet","Fanø",0
"G. Veganerpartiet","Fredericia",0
"G. Veganerpartiet","Haderslev",0
"G. Veganerpartiet","Kolding",0
"G. Veganerpartiet","Sønderborg",0
"G. Veganerpartiet","Tønder",0
"G. Veganerpartiet","Varde",0
"G. Veganerpartiet","Vejen",0
"G. Veganerpartiet","Vejle",0
"G. Veganerpartiet","Aabenraa",0
"G. Veganerpartiet","Favrskov",0
"G. Veganerpartiet","Hedensted",0
"G. Veganerpartiet","Horsens",0
"G. Veganerpartiet","Norddjurs",0
"G. Veganerpartiet","Odder",0
"G. Veganerpartiet","Randers",0
"G. Veganerpartiet","Samsø",0
"G. Veganerpartiet","Silkeborg",0
"G. Veganerpartiet","Skanderborg",0
"G. Veganerpartiet","Syddjurs",0
"G. Veganerpartiet","Aarhus",994
"G. Veganerpartiet","Herning",0
"G. Veganerpartiet","Holstebro",0
"G. Veganerpartiet","Ikast-Brande",0
"G. Veganerpartiet","Lemvig",0
"G. Veganerpartiet","Ringkøbing-Skjern",0
"G. Veganerpartiet","Skive",0
"G. Veganerpartiet","Struer",0
"G. Veganerpartiet","Viborg",0
"G. Veganerpartiet","Brønderslev",138
"G. Veganerpartiet","Frederikshavn",0
"G. Veganerpartiet","Hjørring",0
"G. Veganerpartiet","Jammerbugt",0
"G. Veganerpartiet","Læsø",0
"G. Veganerpartiet","Mariagerfjord",0
"G. Veganerpartiet","Morsø",0
"G. Veganerpartiet","Rebild",0
"G. Veganerpartiet","Thisted",0
"G. Veganerpartiet","Vesthimmerlands",0
"G. Veganerpartiet","Aalborg",266
"I. Liberal Alliance","København",8428
"I. Liberal Alliance","Frederiksberg",769
"I. Liberal Alliance","Dragør",52
"I. Liberal Alliance","Tårnby",171
"I. Liberal Alliance","Albertslund",115
"I. Liberal Alliance","Ballerup",193
"I. Liberal Alliance","Brøndby",269
"I. Liberal Alliance","Gentofte",996
"I. Liberal Alliance","Gladsaxe",494
"I. Liberal Alliance","Glostrup",112
"I. Liberal Alliance","Herlev",134
"I. Liberal Alliance","Hvidovre",225
"I. Liberal Alliance","Høje-Taastrup",419
"I. Liberal Alliance","Ishøj",0
"I. Liberal Alliance","Lyngby-Taarbæk",555
"I. Liberal Alliance","Rødovre",0
"I. Liberal Alliance","Vallensbæk",0
"I. Liberal Alliance","Allerød",136
"I. Liberal Alliance","Egedal",427
"I. Liberal Alliance","Fredensborg",507
"I. Liberal Alliance","Frederikssund",0
"I. Liberal Alliance","Furesø",499
"I. Liberal Alliance","Gribskov",0
"I. Liberal Alliance","Halsnæs",0
"I. Liberal Alliance","Helsingør",431
"I. Liberal Alliance","Hillerød",443
"I. Liberal Alliance","Hørsholm",461
"I. Liberal Alliance","Rudersdal",883
"I. Liberal Alliance","Bornholm",0
"I. Liberal Alliance","Christiansø",0
"I. Liberal Alliance","Greve",189
"I. Liberal Alliance","Køge",356
"I. Liberal Alliance","Lejre",257
"I. Liberal Alliance","Roskilde",2132
"I. Liberal Alliance","Solrød",1944
"I. Liberal Alliance","Faxe",743
"I. Liberal Alliance","Guldborgsund",0
"I. Liberal Alliance","Holbæk",520
"I. Liberal Alliance","Kalundborg",88
"I. Liberal Alliance","Lolland",0
"I. Liberal Alliance","Næstved",569
"I. Liberal Alliance","Odsherred",78
"I. Liberal Alliance","Ringsted",144
"I. Liberal Alliance","Slagelse",409
"I. Liberal Alliance","Sorø",158
"I. Liberal Alliance","Stevns",113
"I. Liberal Alliance","Vordingborg",0
"I. Liberal Alliance","Assens",0
"I. Liberal Alliance","Faaborg-Midtfyn",0
"I. Liberal Alliance","Kerteminde",0
"I. Liberal Alliance","Langeland",0
"I. Liberal Alliance","Middelfart",0
"I. Liberal Alliance","Nordfyns",0
"I. Liberal Alliance","Nyborg",83
"I. Liberal Alliance","Odense",1036
"I. Liberal Alliance","Svendborg",309
"I. Liberal Alliance","Ærø",0
"I. Liberal Alliance","Billund",0
"I. Liberal Alliance","Esbjerg",398
"I. Liberal Alliance","Fanø",0
"I. Liberal Alliance","Fredericia",123
"I. Liberal Alliance","Haderslev",115
"I. Liberal Alliance","Kolding",824
"I. Liberal Alliance","Sønderborg",135
"I. Liberal Alliance","Tønder",152
"I. Liberal Alliance","Varde",177
"I. Liberal Alliance","Vejen",75
"I. Liberal Alliance","Vejle",669
"I. Liberal Alliance","Aabenraa",173
"I. Liberal Alliance","Favrskov",239
"I. Liberal Alliance","Hedensted",344
"I. Liberal Alliance","Horsens",1422
"I. Liberal Alliance","Norddjurs",1829
"I. Liberal Alliance","Odder",0
"I. Liberal Alliance","Randers",458
"I. Liberal Alliance","Samsø",0
"I. Liberal Alliance","Silkeborg",692
"I. Liberal Alliance","Skanderborg",713
"I. Liberal Alliance","Syddjurs",0
"I. Liberal Alliance","Aarhus",3496
"I. Liberal Alliance","Herning",613
"I. Liberal Alliance","Holstebro",156
"I. Liberal Alliance","Ikast-Brande",0
"I. Liberal Alliance","Lemvig",106
"I. Liberal Alliance","Ringkøbing-Skjern",250
"I. Liberal Alliance","Skive",0
"I. Liberal Alliance","Struer",200
"I. Liberal Alliance","Viborg",456
"I. Liberal Alliance","Brønderslev",119
"I. Liberal Alliance","Frederikshavn",0
"I. Liberal Alliance","Hjørring",0
"I. Liberal Alliance","Jammerbugt",0
"I. Liberal Alliance","Læsø",0
"I. Liberal Alliance","Mariagerfjord",0
"I. Liberal Alliance","Morsø",0
"I. Liberal Alliance","Rebild",0
"I. Liberal Alliance","Thisted",417
"I. Liberal Alliance","Vesthimmerlands",0
"I. Liberal Alliance","Aalborg",2478
"K. Kristendemokraterne","København",1187
"K. Kristendemokraterne","Frederiksberg",105
"K. Kristendemokraterne","Dragør",0
"K. Kristendemokraterne","Tårnby",0
"K. Kristendemokraterne","Albertslund",0
"K. Kristendemokraterne","Ballerup",0
"K. Kristendemokraterne","Brøndby",0
"K. Kristendemokraterne","Gentofte",115
"K. Kristendemokraterne","Gladsaxe",134
"K. Kristendemokraterne","Glostrup",0
"K. Kristendemokraterne","Herlev",84
"K. Kristendemokraterne","Hvidovre",0
"K. Kristendemokraterne","Høje-Taastrup",0
"K. Kristendemokraterne","Ishøj",0
"K. Kristendemokraterne","Lyngby-Taarbæk",0
"K. Kristendemokraterne","Rødovre",190
"K. Kristendemokraterne","Vallensbæk",0
"K. Kristendemokraterne","Allerød",0
"K. Kristendemokraterne","Egedal",0
"K. Kristendemokraterne","Fredensborg",87
"K. Kristendemokraterne","Frederikssund",0
"K. Kristendemokraterne","Furesø",0
"K. Kristendemokraterne","Gribskov",0
"K. Kristendemokraterne","Halsnæs",0
"K. Kristendemokraterne","Helsingør",0
"K. Kristendemokraterne","Hillerød",174
"K. Kristendemokraterne","Hørsholm",51
"K. Kristendemokraterne","Rudersdal",0
"K. Kristendemokraterne","Bornholm",985
"K. Kristendemokraterne","Christiansø",0
"K. Kristendemokraterne","Greve",103
"K. Kristendemokraterne","Køge",78
"K. Kristendemokraterne","Lejre",0
"K. Kristendemokraterne","Roskilde",179
"K. Kristendemokraterne","Solrød",0
"K. Kristendemokraterne","Faxe",0
"K. Kristendemokraterne","Guldborgsund",91
"K. Kristendemokraterne","Holbæk",0
"K. Kristendemokraterne","Kalundborg",0
"K. Kristendemokraterne","Lolland",0
"K. Kristendemokraterne","Næstved",0
"K. Kristendemokraterne","Odsherred",0
"K. Kristendemokraterne","Ringsted",436
"K. Kristendemokraterne","Slagelse",119
"K. Kristendemokraterne","Sorø",59
"K. Kristendemokraterne","Stevns",0
"K. Kristendemokraterne","Vordingborg",0
"K. Kristendemokraterne","Assens",0
"K. Kristendemokraterne","Faaborg-Midtfyn",111
"K. Kristendemokraterne","Kerteminde",99
"K. Kristendemokraterne","Langeland",0
"K. Kristendemokraterne","Middelfart",0
"K. Kristendemokraterne","Nordfyns",0
"K. Kristendemokraterne","Nyborg",0
"K. Kristendemokraterne","Odense",456
"K. Kristendemokraterne","Svendborg",0
"K. Kristendemokraterne","Ærø",0
"K. Kristendemokraterne","Billund",178
"K. Kristendemokraterne","Esbjerg",315
"K. Kristendemokraterne","Fanø",0
"K. Kristendemokraterne","Fredericia",90
"K. Kristendemokraterne","Haderslev",486
"K. Kristendemokraterne","Kolding",395
"K. Kristendemokraterne","Sønderborg",0
"K. Kristendemokraterne","Tønder",0
"K. Kristendemokraterne","Varde",856
"K. Kristendemokraterne","Vejen",0
"K. Kristendemokraterne","Vejle",443
"K. Kristendemokraterne","Aabenraa",232
"K. Kristendemokraterne","Favrskov",0
"K. Kristendemokraterne","Hedensted",1362
"K. Kristendemokraterne","Horsens",178
"K. Kristendemokraterne","Norddjurs",0
"K. Kristendemokraterne","Odder",0
"K. Kristendemokraterne","Randers",428
"K. Kristendemokraterne","Samsø",0
"K. Kristendemokraterne","Silkeborg",1088
"K. Kristendemokraterne","Skanderborg",0
"K. Kristendemokraterne","Syddjurs",0
"K. Kristendemokraterne","Aarhus",1554
"K. Kristendemokraterne","Herning",2157
"K. Kristendemokraterne","Holstebro",794
"K. Kristendemokraterne","Ikast-Brande",576
"K. Kristendemokraterne","Lemvig",0
"K. Kristendemokraterne","Ringkøbing-Skjern",5960
"K. Kristendemokraterne","Skive",0
"K. Kristendemokraterne","Struer",0
"K. Kristendemokraterne","Viborg",425
"K. Kristendemokraterne","Brønderslev",90
"K. Kristendemokraterne","Frederikshavn",205
"K. Kristendemokraterne","Hjørring",320
"K. Kristendemokraterne","Jammerbugt",209
"K. Kristendemokraterne","Læsø",0
"K. Kristendemokraterne","Mariagerfjord",114
"K. Kristendemokraterne","Morsø",0
"K. Kristendemokraterne","Rebild",0
"K. Kristendemokraterne","Thisted",170
"K. Kristendemokraterne","Vesthimmerlands",111
"K. Kristendemokraterne","Aalborg",833
"O. Dansk Folkeparti","København",5907
"O. Dansk Folkeparti","Frederiksberg",425
"O. Dansk Folkeparti","Dragør",273
"O. Dansk Folkeparti","Tårnby",1510
"O. Dansk Folkeparti","Albertslund",680
"O. Dansk Folkeparti","Ballerup",1135
"O. Dansk Folkeparti","Brøndby",914
"O. Dansk Folkeparti","Gentofte",241
"O. Dansk Folkeparti","Gladsaxe",1103
"O. Dansk Folkeparti","Glostrup",413
"O. Dansk Folkeparti","Herlev",412
"O. Dansk Folkeparti","Hvidovre",1450
"O. Dansk Folkeparti","Høje-Taastrup",968
"O. Dansk Folkeparti","Ishøj",396
"O. Dansk Folkeparti","Lyngby-Taarbæk",335
"O. Dansk Folkeparti","Rødovre",703
"O. Dansk Folkeparti","Vallensbæk",508
"O. Dansk Folkeparti","Allerød",115
"O. Dansk Folkeparti","Egedal",775
"O. Dansk Folkeparti","Fredensborg",532
"O. Dansk Folkeparti","Frederikssund",1732
"O. Dansk Folkeparti","Furesø",280
"O. Dansk Folkeparti","Gribskov",1023
"O. Dansk Folkeparti","Halsnæs",614
"O. Dansk Folkeparti","Helsingør",1602
"O. Dansk Folkeparti","Hillerød",1237
"O. Dansk Folkeparti","Hørsholm",423
"O. Dansk Folkeparti","Rudersdal",313
"O. Dansk Folkeparti","Bornholm",3597
"O. Dansk Folkeparti","Christiansø",0
"O. Dansk Folkeparti","Greve",1570
"O. Dansk Folkeparti","Køge",1262
"O. Dansk Folkeparti","Lejre",565
"O. Dansk Folkeparti","Roskilde",3039
"O. Dansk Folkeparti","Solrød",604
"O. Dansk Folkeparti","Faxe",1508
"O. Dansk Folkeparti","Guldborgsund",6282
"O. Dansk Folkeparti","Holbæk",1734
"O. Dansk Folkeparti","Kalundborg",1763
"O. Dansk Folkeparti","Lolland",1078
"O. Dansk Folkeparti","Næstved",1712
"O. Dansk Folkeparti","Odsherred",1360
"O. Dansk Folkeparti","Ringsted",674
"O. Dansk Folkeparti","Slagelse",2174
"O. Dansk Folkeparti","Sorø",710
"O. Dansk Folkeparti","Stevns",886
"O. Dansk Folkeparti","Vordingborg",1062
"O. Dansk Folkeparti","Assens",1163
"O. Dansk Folkeparti","Faaborg-Midtfyn",2067
"O. Dansk Folkeparti","Kerteminde",639
"O. Dansk Folkeparti","Langeland",274
"O. Dansk Folkeparti","Middelfart",1066
"O. Dansk Folkeparti","Nordfyns",1037
"O. Dansk Folkeparti","Nyborg",380
"O. Dansk Folkeparti","Odense",2594
"O. Dansk Folkeparti","Svendborg",1162
"O. Dansk Folkeparti","Ærø",288
"O. Dansk Folkeparti","Billund",1240
"O. Dansk Folkeparti","Esbjerg",2122
"O. Dansk Folkeparti","Fanø",32
"O. Dansk Folkeparti","Fredericia",1994
"O. Dansk Folkeparti","Haderslev",1584
"O. Dansk Folkeparti","Kolding",3799
"O. Dansk Folkeparti","Sønderborg",1655
"O. Dansk Folkeparti","Tønder",573
"O. Dansk Folkeparti","Varde",1196
"O. Dansk Folkeparti","Vejen",740
"O. Dansk Folkeparti","Vejle",2596
"O. Dansk Folkeparti","Aabenraa",1796
"O. Dansk Folkeparti","Favrskov",935
"O. Dansk Folkeparti","Hedensted",2106
"O. Dansk Folkeparti","Horsens",2305
"O. Dansk Folkeparti","Norddjurs",835
"O. Dansk Folkeparti","Odder",180
"O. Dansk Folkeparti","Randers",2635
"O. Dansk Folkeparti","Samsø",27
"O. Dansk Folkeparti","Silkeborg",1253
"O. Dansk Folkeparti","Skanderborg",1520
"O. Dansk Folkeparti","Syddjurs",704
"O. Dansk Folkeparti","Aarhus",5252
"O. Dansk Folkeparti","Herning",1443
"O. Dansk Folkeparti","Holstebro",1134
"O. Dansk Folkeparti","Ikast-Brande",2015
"O. Dansk Folkeparti","Lemvig",348
"O. Dansk Folkeparti","Ringkøbing-Skjern",1164
"O. Dansk Folkeparti","Skive",741
"O. Dansk Folkeparti","Struer",300
"O. Dansk Folkeparti","Viborg",1399
"O. Dansk Folkeparti","Brønderslev",848
"O. Dansk Folkeparti","Frederikshavn",987
"O. Dansk Folkeparti","Hjørring",1405
"O. Dansk Folkeparti","Jammerbugt",755
"O. Dansk Folkeparti","Læsø",97
"O. Dansk Folkeparti","Mariagerfjord",1020
"O. Dansk Folkeparti","Morsø",720
"O. Dansk Folkeparti","Rebild",445
"O. Dansk Folkeparti","Thisted",872
"O. Dansk Folkeparti","Vesthimmerlands",664
"O. Dansk Folkeparti","Aalborg",4683
"S. Slesvigsk Parti","København",0
"S. Slesvigsk Parti","Frederiksberg",0
"S. Slesvigsk Parti","Dragør",0
"S. Slesvigsk Parti","Tårnby",0
"S. Slesvigsk Parti","Albertslund",0
"S. Slesvigsk Parti","Ballerup",0
"S. Slesvigsk Parti","Brøndby",0
"S. Slesvigsk Parti","Gentofte",0
"S. Slesvigsk Parti","Gladsaxe",0
"S. Slesvigsk Parti","Glostrup",0
"S. Slesvigsk Parti","Herlev",0
"S. Slesvigsk Parti","Hvidovre",0
"S. Slesvigsk Parti","Høje-Taastrup",0
"S. Slesvigsk Parti","Ishøj",0
"S. Slesvigsk Parti","Lyngby-Taarbæk",0
"S. Slesvigsk Parti","Rødovre",0
"S. Slesvigsk Parti","Vallensbæk",0
"S. Slesvigsk Parti","Allerød",0
"S. Slesvigsk Parti","Egedal",0
"S. Slesvigsk Parti","Fredensborg",0
"S. Slesvigsk Parti","Frederikssund",0
"S. Slesvigsk Parti","Furesø",0
"S. Slesvigsk Parti","Gribskov",0
"S. Slesvigsk Parti","Halsnæs",0
"S. Slesvigsk Parti","Helsingør",0
"S. Slesvigsk Parti","Hillerød",0
"S. Slesvigsk Parti","Hørsholm",0
"S. Slesvigsk Parti","Rudersdal",0
"S. Slesvigsk Parti","Bornholm",0
"S. Slesvigsk Parti","Christiansø",0
"S. Slesvigsk Parti","Greve",0
"S. Slesvigsk Parti","Køge",0
"S. Slesvigsk Parti","Lejre",0
"S. Slesvigsk Parti","Roskilde",0
"S. Slesvigsk Parti","Solrød",0
"S. Slesvigsk Parti","Faxe",0
"S. Slesvigsk Parti","Guldborgsund",0
"S. Slesvigsk Parti","Holbæk",0
"S. Slesvigsk Parti","Kalundborg",0
"S. Slesvigsk Parti","Lolland",0
"S. Slesvigsk Parti","Næstved",0
"S. Slesvigsk Parti","Odsherred",0
"S. Slesvigsk Parti","Ringsted",0
"S. Slesvigsk Parti","Slagelse",0
"S. Slesvigsk Parti","Sorø",0
"S. Slesvigsk Parti","Stevns",0
"S. Slesvigsk Parti","Vordingborg",0
"S. Slesvigsk Parti","Assens",0
"S. Slesvigsk Parti","Faaborg-Midtfyn",0
"S. Slesvigsk Parti","Kerteminde",0
"S. Slesvigsk Parti","Langeland",0
"S. Slesvigsk Parti","Middelfart",0
"S. Slesvigsk Parti","Nordfyns",0
"S. Slesvigsk Parti","Nyborg",0
"S. Slesvigsk Parti","Odense",0
"S. Slesvigsk Parti","Svendborg",0
"S. Slesvigsk Parti","Ærø",0
"S. Slesvigsk Parti","Billund",0
"S. Slesvigsk Parti","Esbjerg",0
"S. Slesvigsk Parti","Fanø",0
"S. Slesvigsk Parti","Fredericia",0
"S. Slesvigsk Parti","Haderslev",815
"S. Slesvigsk Parti","Kolding",0
"S. Slesvigsk Parti","Sønderborg",3239
"S. Slesvigsk Parti","Tønder",2706
"S. Slesvigsk Parti","Varde",0
"S. Slesvigsk Parti","Vejen",0
"S. Slesvigsk Parti","Vejle",0
"S. Slesvigsk Parti","Aabenraa",2257
"S. Slesvigsk Parti","Favrskov",0
"S. Slesvigsk Parti","Hedensted",0
"S. Slesvigsk Parti","Horsens",0
"S. Slesvigsk Parti","Norddjurs",0
"S. Slesvigsk Parti","Odder",0
"S. Slesvigsk Parti","Randers",0
"S. Slesvigsk Parti","Samsø",0
"S. Slesvigsk Parti","Silkeborg",0
"S. Slesvigsk Parti","Skanderborg",0
"S. Slesvigsk Parti","Syddjurs",0
"S. Slesvigsk Parti","Aarhus",0
"S. Slesvigsk Parti","Herning",0
"S. Slesvigsk Parti","Holstebro",0
"S. Slesvigsk Parti","Ikast-Brande",0
"S. Slesvigsk Parti","Lemvig",0
"S. Slesvigsk Parti","Ringkøbing-Skjern",0
"S. Slesvigsk Parti","Skive",0
"S. Slesvigsk Parti","Struer",0
"S. Slesvigsk Parti","Viborg",0
"S. Slesvigsk Parti","Brønderslev",0
"S. Slesvigsk Parti","Frederikshavn",0
"S. Slesvigsk Parti","Hjørring",0
"S. Slesvigsk Parti","Jammerbugt",0
"S. Slesvigsk Parti","Læsø",0
"S. Slesvigsk Parti","Mariagerfjord",0
"S. Slesvigsk Parti","Morsø",0
"S. Slesvigsk Parti","Rebild",0
"S. Slesvigsk Parti","Thisted",0
"S. Slesvigsk Parti","Vesthimmerlands",0
"S. Slesvigsk Parti","Aalborg",0
"V. Venstre, Danmarks Liberale Parti","København",23578
"V. Venstre, Danmarks Liberale Parti","Frederiksberg",3603
"V. Venstre, Danmarks Liberale Parti","Dragør",1011
"V. Venstre, Danmarks Liberale Parti","Tårnby",2894
"V. Venstre, Danmarks Liberale Parti","Albertslund",571
"V. Venstre, Danmarks Liberale Parti","Ballerup",1895
"V. Venstre, Danmarks Liberale Parti","Brøndby",992
"V. Venstre, Danmarks Liberale Parti","Gentofte",2263
"V. Venstre, Danmarks Liberale Parti","Gladsaxe",4254
"V. Venstre, Danmarks Liberale Parti","Glostrup",2680
"V. Venstre, Danmarks Liberale Parti","Herlev",422
"V. Venstre, Danmarks Liberale Parti","Hvidovre",1472
"V. Venstre, Danmarks Liberale Parti","Høje-Taastrup",703
"V. Venstre, Danmarks Liberale Parti","Ishøj",1055
"V. Venstre, Danmarks Liberale Parti","Lyngby-Taarbæk",1613
"V. Venstre, Danmarks Liberale Parti","Rødovre",813
"V. Venstre, Danmarks Liberale Parti","Vallensbæk",0
"V. Venstre, Danmarks Liberale Parti","Allerød",3906
"V. Venstre, Danmarks Liberale Parti","Egedal",4464
"V. Venstre, Danmarks Liberale Parti","Fredensborg",3492
"V. Venstre, Danmarks Liberale Parti","Frederikssund",6152
"V. Venstre, Danmarks Liberale Parti","Furesø",2585
"V. Venstre, Danmarks Liberale Parti","Gribskov",4400
"V. Venstre, Danmarks Liberale Parti","Halsnæs",3623
"V. Venstre, Danmarks Liberale Parti","Helsingør",1905
"V. Venstre, Danmarks Liberale Parti","Hillerød",6118
"V. Venstre, Danmarks Liberale Parti","Hørsholm",3846
"V. Venstre, Danmarks Liberale Parti","Rudersdal",7328
"V. Venstre, Danmarks Liberale Parti","Bornholm",2245
"V. Venstre, Danmarks Liberale Parti","Christiansø",0
"V. Venstre, Danmarks Liberale Parti","Greve",9575
"V. Venstre, Danmarks Liberale Parti","Køge",7532
"V. Venstre, Danmarks Liberale Parti","Lejre",4558
"V. Venstre, Danmarks Liberale Parti","Roskilde",7733
"V. Venstre, Danmarks Liberale Parti","Solrød",2553
"V. Venstre, Danmarks Liberale Parti","Faxe",5041
"V. Venstre, Danmarks Liberale Parti","Guldborgsund",2765
"V. Venstre, Danmarks Liberale Parti","Holbæk",6139
"V. Venstre, Danmarks Liberale Parti","Kalundborg",8778
"V. Venstre, Danmarks Liberale Parti","Lolland",3911
"V. Venstre, Danmarks Liberale Parti","Næstved",7800
"V. Venstre, Danmarks Liberale Parti","Odsherred",2570
"V. Venstre, Danmarks Liberale Parti","Ringsted",4649
"V. Venstre, Danmarks Liberale Parti","Slagelse",13507
"V. Venstre, Danmarks Liberale Parti","Sorø",1647
"V. Venstre, Danmarks Liberale Parti","Stevns",3054
"V. Venstre, Danmarks Liberale Parti","Vordingborg",5695
"V. Venstre, Danmarks Liberale Parti","Assens",9386
"V. Venstre, Danmarks Liberale Parti","Faaborg-Midtfyn",5160
"V. Venstre, Danmarks Liberale Parti","Kerteminde",971
"V. Venstre, Danmarks Liberale Parti","Langeland",2191
"V. Venstre, Danmarks Liberale Parti","Middelfart",5463
"V. Venstre, Danmarks Liberale Parti","Nordfyns",6858
"V. Venstre, Danmarks Liberale Parti","Nyborg",9776
"V. Venstre, Danmarks Liberale Parti","Odense",19300
"V. Venstre, Danmarks Liberale Parti","Svendborg",6558
"V. Venstre, Danmarks Liberale Parti","Ærø",378
"V. Venstre, Danmarks Liberale Parti","Billund",5267
"V. Venstre, Danmarks Liberale Parti","Esbjerg",21285
"V. Venstre, Danmarks Liberale Parti","Fanø",428
"V. Venstre, Danmarks Liberale Parti","Fredericia",5718
"V. Venstre, Danmarks Liberale Parti","Haderslev",8021
"V. Venstre, Danmarks Liberale Parti","Kolding",15825
"V. Venstre, Danmarks Liberale Parti","Sønderborg",12172
"V. Venstre, Danmarks Liberale Parti","Tønder",3472
"V. Venstre, Danmarks Liberale Parti","Varde",10351
"V. Venstre, Danmarks Liberale Parti","Vejen",6888
"V. Venstre, Danmarks Liberale Parti","Vejle",21297
"V. Venstre, Danmarks Liberale Parti","Aabenraa",10250
"V. Venstre, Danmarks Liberale Parti","Favrskov",5757
"V. Venstre, Danmarks Liberale Parti","Hedensted",9133
"V. Venstre, Danmarks Liberale Parti","Horsens",11135
"V. Venstre, Danmarks Liberale Parti","Norddjurs",3880
"V. Venstre, Danmarks Liberale Parti","Odder",4204
"V. Venstre, Danmarks Liberale Parti","Randers",9333
"V. Venstre, Danmarks Liberale Parti","Samsø",654
"V. Venstre, Danmarks Liberale Parti","Silkeborg",14509
"V. Venstre, Danmarks Liberale Parti","Skanderborg",8418
"V. Venstre, Danmarks Liberale Parti","Syddjurs",5743
"V. Venstre, Danmarks Liberale Parti","Aarhus",22835
"V. Venstre, Danmarks Liberale Parti","Herning",24062
"V. Venstre, Danmarks Liberale Parti","Holstebro",10087
"V. Venstre, Danmarks Liberale Parti","Ikast-Brande",6620
"V. Venstre, Danmarks Liberale Parti","Lemvig",5222
"V. Venstre, Danmarks Liberale Parti","Ringkøbing-Skjern",10402
"V. Venstre, Danmarks Liberale Parti","Skive",10619
"V. Venstre, Danmarks Liberale Parti","Struer",4852
"V. Venstre, Danmarks Liberale Parti","Viborg",17928
"V. Venstre, Danmarks Liberale Parti","Brønderslev",7810
"V. Venstre, Danmarks Liberale Parti","Frederikshavn",6851
"V. Venstre, Danmarks Liberale Parti","Hjørring",9302
"V. Venstre, Danmarks Liberale Parti","Jammerbugt",9984
"V. Venstre, Danmarks Liberale Parti","Læsø",307
"V. Venstre, Danmarks Liberale Parti","Mariagerfjord",7238
"V. Venstre, Danmarks Liberale Parti","Morsø",5423
"V. Venstre, Danmarks Liberale Parti","Rebild",4382
"V. Venstre, Danmarks Liberale Parti","Thisted",5403
"V. Venstre, Danmarks Liberale Parti","Vesthimmerlands",6105
"V. Venstre, Danmarks Liberale Parti","Aalborg",21470
"Ø. Enhedslisten - De Rød-Grønne","København",75698
